period,location,plantStateDescription,plant,plantName,rank,coalRankDescription,ash-content,heat-content,price,quantity,sulfur-content,ash-content-units,heat-content-units,price-units,quantity-units,sulfur-content-units
2022,WY,Wyoming,889,Baldwin Energy Complex,TOT,All,4.54,8579,124.845,3600293,0.26,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVS,West Virginia (Southern),6166,Rockport,TOT,All,12.38,12104,209.43,66507,0.91,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,PAB,Pennsylvania (Bituminous),6249,Winyah,BIT,Bituminous,8.92,12180,76.37,1137541,2.64,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6204,Laramie River Station,SUB,Subbituminous,4.88,8658,21.51,5322478,0.25,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6194,Tolk,TOT,All,5.22,8848,36.22,1380591,0.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6193,Harrington,TOT,All,5.19,8855,33.31,2441116,0.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6190,Brame Energy Center,TOT,All,5.15,9159,58.04,1662742,0.54,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),2727,Marshall (NC),TOT,All,9.8,12548,107.46,1275223,1.56,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,8835,Cora Transfer,SUB,Subbituminous,4.72,8777,37.29,63913,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,56224,TS Power Plant,SUB,Subbituminous,5.27,8910,42.82333333333333,718263,0.32,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,MS,Mississippi,55076,Red Hills Generating Facility,TOT,All,14.83,5210,48.35666666666667,3209122,0.57,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,CO,Colorado,6481,Intermountain Power Project,TOT,All,10.24,11338,53.89,2856092,0.65,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,PAB,Pennsylvania (Bituminous),8042,Belews Creek,TOT,All,9.31,12692,83.97,1380463,1.72,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,PAB,Pennsylvania (Bituminous),8042,Belews Creek,BIT,Bituminous,9.31,12692,83.97,1380463,1.72,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,PAA,Pennsylvania (Anthracite),54634,St Nicholas Cogen Project,TOT,All,61.47,3823,75.3075,1333824,0.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IL,Illinois,50835,TES Filer City Station,TOT,All,7.63,12027,66.645,168357,1.48,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),50835,TES Filer City Station,BIT,Bituminous,7.63,12027,57.9825,168357,1.48,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,NM,New Mexico,8223,Springerville,TOT,All,9.45,9036,49.32,4479061,0.53,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,UT,Utah,6481,Intermountain Power Project,SUB,Subbituminous,8.67,10126,48.17,316004,0.92,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,OVR,Overseas,61082,AES Puerto Rico,TOT,All,5.92,10759,45.144999999999996,1510354,0.57,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,VA,Virginia,56808,Virginia City Hybrid Energy Center,TOT,All,34.52,7822,42.12,818022,0.73,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,OH,Ohio,7213,Clover,BIT,Bituminous,9.44,12630,136.14,349977,1.03,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,VA,Virginia,7213,Clover,BIT,Bituminous,9.44,12630,136.14,349977,1.03,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,OVR,Overseas,10673,AES Hawaii,SUB,Subbituminous,7.59,10233,78.02499999999999,256110,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,OK,Oklahoma,10671,River Valley,BIT,Bituminous,35.46,8488,19.91,10971,0.87,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,OVR,Overseas,10495,Rumford Cogeneration,BIT,Bituminous,6.95,9705,28.515,65391,0.94,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYW,Kentucky (West),8899,Four Rivers Terminal,TOT,All,6.54,9964,37.12,439404,1.12,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),8848,Ceredo,BIT,Bituminous,13.0,11550,57.98,4735,1.04,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,56456,Plum Point Energy Station,TOT,All,4.74,8805,48.47,2528877,0.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),8845,Keystone Fuels LLC,BIT,Bituminous,8.94,12801,38.959999999999994,2201752,2.63,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6761,Rawhide,SUB,Subbituminous,5.29,8922,29.45,1107094,0.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,MT,Montana,8841,BRSC Shared Storage,TOT,All,4.33,9432,43.75,4239663,0.34,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IL,Illinois,8837,Calvert City,BIT,Bituminous,8.27,11855,62.39,2085955,2.51,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYW,Kentucky (West),8837,Calvert City,BIT,Bituminous,8.27,11855,62.39,2085955,2.51,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6146,Martin Lake,SUB,Subbituminous,5.9,8254,51.68,8224220,0.43,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,2167,New Madrid,SUB,Subbituminous,4.45,8776,40.97,4512501,0.2,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),3935,John E Amos,TOT,All,10.48,12450,69.48,3828012,2.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IN,Indiana,6113,Gibson,BIT,Bituminous,9.42,11325,65.14,4448943,2.54,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),3935,John E Amos,BIT,Bituminous,10.48,12450,69.48,3828012,2.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6090,Sherburne County,SUB,Subbituminous,6.21,8829,41.69,5753255,0.33,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6077,Gerald Gentleman,TOT,All,4.97,8591,18.98,4302409,0.26,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,CO,Colorado,6073,Victor J Daniel Jr,TOT,All,5.75,8955,70.71,1632456,0.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6179,Fayette Power Project,SUB,Subbituminous,5.34,8309,31.51,5903700,0.34,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IL,Illinois,2107,Sioux,TOT,All,5.28,9260,34.88,1669192,0.62,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,2107,Sioux,SUB,Subbituminous,4.64,8943,33.66,1424312,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,2103,Labadie,TOT,All,4.68,8959,28.4,9035168,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYW,Kentucky (West),628,Crystal River,BIT,Bituminous,8.25,11518,230.8,396129,2.09,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,2079,Hawthorn,TOT,All,4.85,8814,31.09,1705601,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,1893,Clay Boswell,TOT,All,5.15,8879,39.09,3439390,0.33,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYW,Kentucky (West),3407,Kingston,TOT,All,6.41,10135,55.96,1941785,1.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IL,Illinois,6071,Trimble County,TOT,All,8.55,11008,51.28,3817991,2.49,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),6071,Trimble County,TOT,All,8.55,11008,51.28,3817991,2.49,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6068,Jeffrey Energy Center,SUB,Subbituminous,5.52,8577,34.58,6167650,0.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6064,Nearman Creek,TOT,All,5.2,8518,32.25,785702,0.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),3948,Mitchell (WV),BIT,Bituminous,10.79,12379,61.3,1752299,2.71,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),3943,FirstEnergy Fort Martin Power Station,TOT,All,8.61,12605,63.86,1964262,2.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),3943,FirstEnergy Fort Martin Power Station,BIT,Bituminous,8.61,12605,63.86,1964262,2.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),602,Brandon Shores,BIT,Bituminous,7.92,13042,81.705,886274,2.57,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),564,Stanton Energy Center,BIT,Bituminous,8.34,11898,99.55,1475507,2.66,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,470,Comanche (CO),SUB,Subbituminous,4.72,8790,27.14,3102233,0.25,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,165,GREC,TOT,All,5.13,8490,23.39,1072091,0.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,160,Apache Station,TOT,All,10.65,8994,53.83,647582,0.66,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IL,Illinois,136,Seminole (FL),BIT,Bituminous,8.93,11989,60.42,2521793,2.83,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,CO,Colorado,1710,J H Campbell,BIT,Bituminous,10.73,11194,139.84,82283,0.45,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),3396,Bull Run,TOT,All,7.89,12102,116.35,497359,1.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IN,Indiana,3396,Bull Run,BIT,Bituminous,7.89,12102,116.35,497359,1.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVS,West Virginia (Southern),1554,Herbert A Wagner,BIT,Bituminous,10.68,12263,110.09,38115,0.91,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVS,West Virginia (Southern),3298,Williams,TOT,All,10.09,12551,103.83,803635,0.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVS,West Virginia (Southern),3298,Williams,BIT,Bituminous,10.09,12551,103.83,803635,0.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),3298,Williams,BIT,Bituminous,10.09,12551,103.83,803635,0.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IN,Indiana,2721,James E. Rogers Energy Complex,BIT,Bituminous,7.96,12276,99.3,352707,2.39,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,PAB,Pennsylvania (Bituminous),3935,John E Amos,TOT,All,10.48,12450,69.48,3828012,2.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVS,West Virginia (Southern),2712,Roxboro,TOT,All,8.97,12790,85.07,2177374,1.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,NM,New Mexico,2451,San Juan,TOT,All,24.33,9480,17.39,2037373,0.82,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),130,Cross,BIT,Bituminous,9.03,12381,83.63,3443308,2.32,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,NM,New Mexico,113,Cholla,SUB,Subbituminous,15.31,9239,53.01,1418049,0.95,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,60,Whelan Energy Center,SUB,Subbituminous,5.82,8161,20.13,1078311,0.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),1384,Cooper,TOT,All,12.59,12254,136.52,318853,1.09,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,AL,Alabama,26,E C Gaston,TOT,All,12.92,11417,139.57,894942,1.19,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),6019,W H Zimmer,BIT,Bituminous,8.6,12520,148.23333333333332,1194247,3.18,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,856,E D Edwards,SUB,Subbituminous,4.8,8800,156.89666666666668,1532917,0.2,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),663,Deerhaven Generating Station,BIT,Bituminous,9.05,12529,165.56,27127,1.11,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,PAB,Pennsylvania (Bituminous),1356,Ghent,TOT,All,9.2,12202,55.17,4450027,3.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,1241,La Cygne,TOT,All,5.17,8609,27.77,3998575,0.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IN,Indiana,2876,Kyger Creek,BIT,Bituminous,9.44,12525,70.51,1916093,3.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYW,Kentucky (West),2876,Kyger Creek,BIT,Bituminous,9.44,12525,70.51,1916093,3.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),2866,W H Sammis,TOT,All,8.76,12768,66.37,2029291,3.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,OH,Ohio,2866,W H Sammis,TOT,All,8.76,12768,62.230000000000004,2029291,3.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVN,West Virginia (Northern),2866,W H Sammis,BIT,Bituminous,8.76,12768,58.09,2029291,3.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6257,Scherer,TOT,All,5.36,8358,53.95,4951121,0.33,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,1082,Walter Scott Jr Energy Center,SUB,Subbituminous,4.86,8876,28.58,3733881,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,1047,Lansing,TOT,All,4.97,8873,38.17,527901,0.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WVS,West Virginia (Southern),6250,Mayo,BIT,Bituminous,9.09,12808,76.76,475663,2.09,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,KYE,Kentucky (East),2832,Miami Fort,TOT,All,9.09,11894,68.71333333333334,2626490,3.67,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,OH,Ohio,2828,Cardinal,BIT,Bituminous,9.43,12574,60.66666666666667,4132723,3.51,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IN,Indiana,994,AES Petersburg,BIT,Bituminous,8.23,11373,52.62,4150345,2.7,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,PAB,Pennsylvania (Bituminous),994,AES Petersburg,BIT,Bituminous,8.23,11373,52.62,4150345,2.7,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,983,Clifty Creek,SUB,Subbituminous,5.03,8957,54.88,555882,0.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6177,Coronado,SUB,Subbituminous,4.7,9032,55.07,1857591,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,PAB,Pennsylvania (Bituminous),6249,Winyah,TOT,All,8.92,12180,76.37,1137541,2.64,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6195,John Twitty Energy Center,TOT,All,5.2,8936,39.89,1546724,0.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,IN,Indiana,6213,Merom,BIT,Bituminous,9.98,11020,72.4,2212835,3.13,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,6190,Brame Energy Center,SUB,Subbituminous,4.7,8915,53.64,1461067,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2022,WY,Wyoming,4041,South Oak Creek,SUB,Subbituminous,5.03,8872,41.52,2055493,0.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
